1;48.0527977019;11.6593203685;610.2316
1;48.0527981015;11.6593205829;610.2315
1;48.0527987726;11.6593205025;610.2315
1;48.0527988339;11.6593210973;610.2315
1;48.0527995569;11.659320696;610.23129
1;48.052801133;11.6593203641;610.22912
1;48.0528038559;11.6593168388;610.2264
1;48.052803182;11.6593170359;610.22437
1;48.0528051419;11.6593140762;610.2216
1;48.0528061309;11.6593120527;610.2190
1;48.0528063063;11.659311666;610.21688
1;48.0528071488;11.6593100602;610.2145
1;48.052807776;11.6593085971;610.21229
1;48.0528093093;11.6593079241;610.2101
1;48.0528091908;11.6593072037;610.2079
1;48.0528088142;11.6593071397;610.2058
1;48.0528090797;11.6593080984;610.2037
1;48.0528112391;11.6593103875;610.2015
1;48.0528123623;11.6593102825;610.1991
1;48.0528073527;11.6593115379;610.1977
1;48.0528071466;11.6593129422;610.1956
1;48.0528071159;11.65931378;610.193610
1;48.0528071554;11.6593147071;610.1915
1;48.0528074843;11.6593153483;610.1895
1;48.0528117214;11.6593107521;610.1868
1;48.0528123536;11.6593107237;610.1847
1;48.0528149237;11.6593075147;610.1823
1;48.0528158363;11.6593066927;610.1804
1;48.0528190315;11.6593024357;610.1779
1;48.0528197309;11.659301974;610.17578
1;48.0528204075;11.6593014494;610.1736
1;48.0528205363;11.6593019883;610.1715
1;48.05282369;11.6592993653;610.168879
1;48.0528198732;11.6593002104;610.1670
1;48.0528192779;11.6593011116;610.1650
1;48.0528189149;11.659302731;610.16285
1;48.0528162516;11.6593000895;610.1608
1;48.0528161998;11.6592976404;610.1584
1;48.0528143512;11.6593015369;610.1570
1;48.0528117479;11.6593056084;610.1577
1;48.0528087993;11.6593106462;610.1585
1;48.0528093983;11.6593102856;610.1584
1;48.0528097948;11.6593101141;610.1585
1;48.0528103646;11.659310286;610.15858
1;48.0528111477;11.6593116386;610.1586
1;48.0528103678;11.659312877;610.16084
1;48.0528079578;11.6593168081;610.1635
1;48.0528091767;11.6593171157;610.1657
1;48.0528077398;11.6593200192;610.1684
1;48.0528067027;11.6593222584;610.1710
1;48.0528079111;11.6593216109;610.1729
1;48.0528087207;11.6593222526;610.1751
1;48.0528087021;11.6593241655;610.1774
1;48.0528080116;11.6593253126;610.1795
1;48.0528086842;11.6593259063;610.1817
1;48.0528094226;11.6593259653;610.1903
1;48.0528098491;11.6593263079;610.1989
1;48.0528078939;11.6593197656;610.2074
1;48.0528068396;11.6593132202;610.2162
1;48.0528106077;11.6593085776;610.2239
1;48.0528108712;11.6593084894;610.2325
1;48.0528122724;11.6593067634;610.2409
1;48.0528136339;11.6593072237;610.2494
1;48.0528144153;11.6593063394;610.2579
1;48.0528118916;11.6593098225;610.2670
1;48.0528127813;11.6593091991;610.2755
1;48.0528126176;11.6593101228;610.2842
1;48.0528126995;11.6593105598;610.2928
1;48.0528112278;11.6593130449;610.3017
1;48.0528112009;11.6593131089;610.3102
1;48.0528130995;11.6593112589;610.3185
1;48.0528144983;11.659309306;610.32697
1;48.0528150495;11.6593084102;610.3292
1;48.0528181053;11.6593046511;610.3312
1;48.0528198622;11.6593036964;610.3333
1;48.0528229909;11.6593013268;610.3349
1;48.0528260843;11.6593037109;610.3372
1;48.0528262484;11.6593075749;610.3397
1;48.0528258268;11.6593077202;610.3419
1;48.0528257038;11.6593085106;610.3420
1;48.0528286918;11.659304826;610.34114
1;48.0528285115;11.6593052947;610.3411
1;48.0528294917;11.6593042244;610.3410
1;48.0528326481;11.659300067;610.34004
1;48.0528306628;11.6593000609;610.3400
1;48.0528317114;11.6592985511;610.3399
1;48.0528323803;11.6592985996;610.3398
1;48.0528314;11.6592993445;610.3399938
1;48.0528317318;11.6592998696;610.3400
1;48.0528342856;11.6592974411;610.3462
1;48.0528338585;11.6592994213;610.3529
1;48.0528363468;11.6592965244;610.3587
1;48.0528381112;11.6592950974;610.3650
1;48.0528392954;11.6592939595;610.3714
1;48.0528394316;11.6592936904;610.3778
1;48.0528395713;11.6592934457;610.3778
1;48.0528400063;11.6592932255;610.3777
1;48.0528410791;11.6592981976;610.3777
1;48.052842048;11.6593055915;610.37781
1;48.0528395153;11.6593097186;610.3786
1;48.0528407735;11.6593086872;610.3785
1;48.0528406921;11.6593098403;610.3787
1;48.0528409968;11.6593085798;610.3787
1;48.0528442436;11.6593066453;610.3781
1;48.0528451423;11.6593073936;610.3783
1;48.0528443722;11.6593092081;610.3784
1;48.0528478161;11.6593088074;610.3735
1;48.0528473969;11.6593096728;610.3693
1;48.0528466529;11.6593113313;610.3651
1;48.0528480317;11.659310679;610.36084
1;48.0528470005;11.6593124312;610.3567
1;48.0528472228;11.6593135625;610.3526
1;48.0528447018;11.6593181317;610.3552
1;48.0528431988;11.6593208271;610.3576
1;48.0528441202;11.6593218274;610.3598
1;48.0528429757;11.659322508;610.36252
1;48.0528448885;11.6593222322;610.3644
1;48.0528454411;11.6593223727;610.3665
1;48.0528469824;11.6593214097;610.3686
1;48.0528480755;11.6593203194;610.3706
1;48.052846558;11.6593233852;610.37329
1;48.0528469922;11.6593232042;610.3755
1;48.052846609;11.6593244258;610.37779
1;48.0528468415;11.6593250237;610.3784
1;48.0528513324;11.6593217874;610.3781
1;48.0528515757;11.6593227864;610.3782
1;48.0528520631;11.6593225816;610.3782
1;48.0528529503;11.6593222145;610.3781
1;48.0528535556;11.6593217279;610.3781
1;48.0528514056;11.6593246679;610.3720
1;48.0528520026;11.6593238799;610.3655
1;48.0528494562;11.6593268765;610.3599
1;48.0528487757;11.6593268435;610.3537
1;48.0528489517;11.6593272733;610.3474
1;48.0528497897;11.659326843;610.34109
1;48.0528506989;11.6593259749;610.3347
1;48.0528519771;11.6593264867;610.3281
1;48.0528529393;11.6593258322;610.3218
1;48.0528538957;11.6593250667;610.3154
1;48.0528551948;11.659323861;610.30887
1;48.0528557743;11.6593237213;610.3024
1;48.0528564634;11.6593229386;610.2938
1;48.0528566936;11.6593225539;610.2853
1;48.0528546593;11.6593241116;610.2774
1;48.0528555962;11.6593225769;610.2687
1;48.05285668;11.6593215785;610.260217
1;48.0528551554;11.6593205971;610.2559
1;48.0528567952;11.6593186218;610.2516
1;48.0528578189;11.6593169713;610.2473
1;48.0528578305;11.6593153543;610.2430
1;48.0528586183;11.6593142767;610.2388
1;48.0528587932;11.6593147492;610.2344
1;48.0528598834;11.6593144158;610.2301
1;48.0528594339;11.659314455;610.22581
1;48.0528590736;11.659314031;610.22144
1;48.0528583387;11.6593143515;610.2172
1;48.052858301;11.6593148778;610.21298
1;48.0528598205;11.6593138575;610.2087
1;48.0528601536;11.6593141234;610.2044
1;48.0528608888;11.6593134108;610.2003
1;48.0528610346;11.6593130909;610.1966
1;48.052860894;11.6593124092;610.19232
1;48.0528615741;11.6593117396;610.1881
1;48.0528598918;11.6593144827;610.1864
1;48.0528583834;11.6593167186;610.1846
1;48.0528586195;11.6593170876;610.1826
1;48.0528595777;11.6593171893;610.1805
1;48.0528600509;11.6593172816;610.1784
1;48.0528601956;11.659318043;610.17633
1;48.0528606863;11.6593174516;610.1742
1;48.0528610525;11.6593169244;610.1721
1;48.0528628892;11.6593161038;610.1696
1;48.0528639259;11.6593166681;610.1674
1;48.0528647467;11.659316779;610.16527
1;48.0528666825;11.6593154116;610.1626
1;48.052866956;11.6593160506;610.16050
1;48.0528668164;11.6593159123;610.1586
1;48.052867172;11.6593169633;610.15635
1;48.0528692446;11.6593155569;610.1536
1;48.0528689786;11.6593167724;610.1516
1;48.0528712282;11.6593154768;610.1488
1;48.0528711927;11.6593160861;610.1488
1;48.0528736445;11.6593147593;610.1480
1;48.0528736394;11.659315356;610.14796
1;48.0528727331;11.6593169063;610.1479
1;48.0528730095;11.6593177889;610.1479
1;48.0528715513;11.6593208453;610.1485
1;48.0528715677;11.659322607;610.14849
1;48.0528724707;11.659323705;610.14848
1;48.0528740203;11.6593244723;610.1484
1;48.052875169;11.6593246137;610.14848
1;48.0528761841;11.6593238577;610.1485
1;48.0528769173;11.6593236001;610.1485
1;48.0528780813;11.6593228022;610.1484
1;48.0528784394;11.6593230126;610.1484
1;48.0528795801;11.6593231714;610.1485
1;48.0528801118;11.6593229101;610.1486
1;48.0528809277;11.6593219015;610.1487
1;48.0528806641;11.6593213971;610.1485
1;48.0528815376;11.6593215534;610.1483
1;48.0528836687;11.6593205165;610.1477
1;48.0528853028;11.6593208407;610.1477
1;48.0528858765;11.6593211262;610.1475
1;48.0528864746;11.6593208477;610.1474
1;48.0528871302;11.6593205902;610.1473
1;48.0528865298;11.6593189283;610.1471
1;48.0528863754;11.6593188033;610.1471
1;48.0528888927;11.6593156814;610.1469
1;48.0528903753;11.6593140432;610.1467
1;48.0528912327;11.6593143052;610.1466
1;48.0528917749;11.6593155542;610.1461
1;48.0528930323;11.6593148381;610.1459
1;48.0528936169;11.6593142324;610.1458
1;48.052895309;11.6593123691;610.14533
1;48.0528941716;11.6593137215;610.1457
1;48.0528946353;11.6593134791;610.1457
1;48.0528949448;11.6593130907;610.1456
1;48.0528950921;11.6593123104;610.1457
1;48.0528935938;11.6593138623;610.1463
1;48.0528939217;11.6593134197;610.1462
1;48.0528945101;11.6593114352;610.1467
1;48.0528947898;11.6593114534;610.1467
1;48.0528935443;11.6593122386;610.1474
1;48.0528949836;11.6593102631;610.1475
1;48.0528954255;11.6593092668;610.1475
1;48.0528950869;11.6593075167;610.1476
1;48.0528951909;11.6593074876;610.1476
1;48.0528955668;11.6593067616;610.1476
1;48.0528957894;11.6593064433;610.1476
1;48.0528957805;11.6593065992;610.1477
1;48.052895951;11.6593065852;610.14771
1;48.0528963092;11.6593060573;610.1476
1;48.0528964354;11.6593056966;610.1476
1;48.0528961883;11.6593063728;610.1478
1;48.0528971321;11.6593053858;610.1478
1;48.0528972518;11.6593048202;610.1477
1;48.0528975594;11.6593039506;610.1475
1;48.0528980528;11.6593031624;610.1475
1;48.0528990653;11.6593029936;610.1476
1;48.0528995245;11.6593022337;610.1477
1;48.0528986335;11.6593029871;610.1481
1;48.0528990832;11.6593022391;610.1503
1;48.052899713;11.6593012857;610.15257
1;48.0529002868;11.6593005729;610.1546
1;48.0529008016;11.6592998861;610.1568
1;48.052902522;11.6593001023;610.15911
1;48.0529036914;11.6592993693;610.1611
1;48.05290296;11.6593013978;610.162750
1;48.0529040083;11.6593016783;610.1645
1;48.0529059605;11.659299498;610.16653
1;48.0529069845;11.6592978876;610.1690
1;48.0529067998;11.6592996329;610.1716
1;48.0529063195;11.6593001851;610.1737
1;48.0529046872;11.6593021346;610.1764
1;48.052904974;11.6593027666;610.17852
1;48.0529053174;11.6593035171;610.1806
1;48.052905733;11.6593040184;610.18284
1;48.0529065192;11.6593036205;610.1850
1;48.0529070701;11.6593036014;610.1893
1;48.052907662;11.6593034892;610.19374
1;48.052905675;11.6593068761;610.19826
1;48.0529064547;11.659307021;610.20253
1;48.0529067873;11.6593081242;610.2067
1;48.0529064619;11.6593100764;610.2110
1;48.052907321;11.6593105687;610.21534
1;48.0529086922;11.659311684;610.21963
1;48.0529092582;11.6593113711;610.2239
1;48.0529097167;11.6593115898;610.2283
1;48.0529094771;11.659312052;610.23257
1;48.0529093683;11.6593127119;610.2368
1;48.0529095221;11.659312835;610.24118
1;48.0529095413;11.6593131588;610.2454
1;48.0529099209;11.6593133748;610.2497
1;48.0529127815;11.6593125764;610.2540
1;48.05291296;11.6593134116;610.258326
1;48.0529129271;11.6593143631;610.2605
1;48.0529132327;11.6593158681;610.2626
1;48.0529121837;11.6593178626;610.2649
1;48.0529128061;11.6593179371;610.2670
1;48.0529130859;11.6593184677;610.2692
1;48.052913357;11.6593186034;610.27140
1;48.0529136125;11.659318642;610.27140
1;48.0529138247;11.659318989;610.27142
1;48.0529140539;11.6593191896;610.2714
1;48.052916204;11.6593181628;610.27111
1;48.0529184108;11.6593171433;610.2707
1;48.0529185191;11.6593173705;610.2707
1;48.0529182162;11.6593177612;610.2715
1;48.0529165164;11.659319307;610.27202
1;48.0529146517;11.6593219513;610.2721
1;48.0529146769;11.6593220978;610.2721
1;48.052914483;11.659321345;610.272075
1;48.0529177461;11.6593190528;610.2716
1;48.0529206877;11.6593167836;610.2712
1;48.0529231127;11.6593139793;610.2708
1;48.052925208;11.659311195;610.270559
1;48.0529261276;11.659309767;610.27049
1;48.0529279616;11.6593080631;610.2700
1;48.0529263829;11.6593103079;610.2678
1;48.0529273378;11.6593092009;610.2654
1;48.052928075;11.659308039;610.263207
1;48.0529285038;11.6593066256;610.2610
1;48.0529284805;11.6593045435;610.2589
1;48.0529272365;11.6593032692;610.2566
1;48.0529281398;11.6593022887;610.2545
1;48.0529295317;11.65930075;610.252244
1;48.0529307334;11.6592995492;610.2500
1;48.0529317301;11.659298092;610.24753
1;48.0529331395;11.6592968424;610.2453
1;48.0529347903;11.6592946615;610.2431
1;48.0529355281;11.6592932718;610.2409
1;48.0529363766;11.6592922047;610.2388
1;48.0529365603;11.6592921357;610.2365
1;48.0529367398;11.6592927493;610.2343
1;48.0529371553;11.6592921214;610.2321
1;48.0529376397;11.6592915081;610.2321
1;48.0529376119;11.6592908609;610.2321
1;48.0529387907;11.659290056;610.23200
1;48.0529405417;11.6592885236;610.2314
1;48.0529393216;11.6592894512;610.2312
1;48.0529418118;11.659288234;610.23076
1;48.0529420178;11.659289211;610.23070
1;48.052942803;11.6592895011;610.23055
1;48.0529442336;11.6592882066;610.2303
1;48.05294404;11.6592879337;610.230669
1;48.0529422685;11.6592890452;610.2290
1;48.0529423792;11.6592882135;610.2268
1;48.0529420821;11.6592879057;610.2247
1;48.0529427705;11.6592862633;610.2225
1;48.0529423267;11.6592851398;610.2202
1;48.0529412742;11.6592852667;610.2180
1;48.0529393637;11.6592857535;610.2158
1;48.0529370825;11.6592873158;610.2141
1;48.0529340508;11.6592885341;610.2122
1;48.0529323426;11.659289853;610.21055
1;48.0529323112;11.6592898812;610.2084
1;48.0529339957;11.6592884341;610.2059
1;48.0529319874;11.6592903085;610.2041
1;48.0529338887;11.6592877325;610.2020
1;48.0529336759;11.6592877986;610.1997
1;48.052933551;11.6592882496;610.19752
1;48.0529335996;11.6592881558;610.1954
1;48.0529331091;11.6592899398;610.1975
1;48.0529354075;11.6592903882;610.1998
1;48.0529356593;11.6592909084;610.2019
1;48.0529343122;11.6592925438;610.2041
1;48.0529334765;11.6592935966;610.2063
1;48.0529335098;11.6592941692;610.2085
1;48.0529342892;11.6592953578;610.2106
1;48.052933414;11.6592962145;610.21277
1;48.0529336452;11.6592961534;610.2148
1;48.0529335377;11.6592963884;610.2169
1;48.052933904;11.6592953799;610.21918
1;48.0529323285;11.6592938919;610.2212
1;48.0529327916;11.6592928328;610.2232
1;48.0529345233;11.6592908925;610.2250
1;48.0529342682;11.6592905476;610.2271
1;48.0529345343;11.6592889174;610.2291
1;48.0529331526;11.6592893819;610.2319
1;48.0529349292;11.6592879922;610.2301
1;48.0529327965;11.6592894448;610.2285
1;48.0529326221;11.659289173;610.22643
1;48.0529319423;11.6592895614;610.2243
1;48.0529321422;11.6592896694;610.2220
1;48.052931155;11.659290709;610.219995
1;48.0529314894;11.6592913741;610.2199
1;48.0529347639;11.6592928373;610.2198
1;48.0529370301;11.6592913818;610.2196
1;48.05293818;11.6592909165;610.219608
1;48.0529399995;11.6592909065;610.2197
1;48.0529418871;11.6592901379;610.2197
1;48.0529427254;11.6592899349;610.2197
1;48.0529449198;11.6592886243;610.2193
1;48.05294681;11.6592881736;610.219636
1;48.0529470638;11.6592881686;610.2195
1;48.0529459885;11.6592892229;610.2177
1;48.0529444453;11.6592907882;610.2160
1;48.0529454879;11.6592903143;610.2139
1;48.0529458865;11.6592905605;610.2118
1;48.0529459427;11.659291598;610.21002
1;48.052946515;11.659291878;610.207910
1;48.0529466093;11.6592939167;610.2057
1;48.0529474893;11.6592939132;610.1992
1;48.0529477471;11.6592948266;610.1928
1;48.0529475952;11.6592946663;610.1864
1;48.0529489914;11.6592936653;610.1799
1;48.0529511826;11.6592931252;610.1735
1;48.052951312;11.6592938072;610.16739
1;48.0529504455;11.6592930642;610.1610
1;48.0529510757;11.6592931003;610.1547
1;48.0529509328;11.6592937802;610.1484
1;48.0529522511;11.6592934802;610.1420
1;48.0529520905;11.6592935374;610.1377
1;48.0529513099;11.6592943367;610.1337
1;48.052951049;11.6592948351;610.12937
1;48.0529512449;11.6592971121;610.1254
1;48.0529527061;11.6592979512;610.1211
1;48.0529537265;11.6592999553;610.1170
1;48.0529546715;11.6593007235;610.1126
1;48.0529554259;11.6593010214;610.1126
1;48.0529565866;11.6593006734;610.1124
1;48.0529577186;11.6593000768;610.1125
1;48.0529592897;11.6592996928;610.1124
1;48.052959092;11.6593011771;610.11272
1;48.0529589117;11.659301838;610.11282
1;48.0529597242;11.6593018734;610.1128
1;48.0529574675;11.6593017275;610.1129
1;48.0529558396;11.6593027638;610.1132
1;48.0529552474;11.6593035918;610.1133
1;48.0529547122;11.6593037878;610.1134
1;48.0529539332;11.6593034251;610.1129
1;48.0529560372;11.6593015372;610.1129
1;48.0529550196;11.6593025761;610.1133
1;48.0529542013;11.6593013471;610.1128
1;48.0529544749;11.6592999621;610.1128
1;48.0529553954;11.659300761;610.11495
1;48.0529559387;11.6593016569;610.1171
1;48.0529567731;11.6593025732;610.1192
1;48.0529565578;11.6593024065;610.1213
1;48.0529549829;11.6593023303;610.1231
1;48.052954694;11.6593022225;610.12537
1;48.0529548657;11.6593007176;610.1275
1;48.0529549747;11.6593000517;610.1297
1;48.0529542541;11.6592986875;610.1319
1;48.0529538651;11.6592981032;610.1340
1;48.0529531855;11.659297851;610.13397
1;48.0529514388;11.6592974238;610.1339
1;48.0529518941;11.6592963293;610.1340
1;48.0529505615;11.6592951559;610.1339
1;48.052951881;11.6592925702;610.13368
1;48.0529564643;11.6592939192;610.1335
1;48.0529542612;11.6592940714;610.1333
1;48.0529552272;11.6592937443;610.1312
1;48.0529581434;11.6592915857;610.1287
1;48.0529600654;11.6592899846;610.1265
1;48.0529596374;11.6592879849;610.1238
1;48.0529596;11.65928728;610.12166071
1;48.0529587981;11.6592859085;610.1195
1;48.0529607033;11.6592837599;610.1170
1;48.0529613173;11.6592824454;610.1149
1;48.0529631871;11.659282398;610.11284
1;48.0529624564;11.6592819151;610.1107
1;48.0529633806;11.6592790731;610.1106
1;48.0529627464;11.6592786467;610.1106
1;48.0529622777;11.6592777924;610.1106
1;48.0529646361;11.6592773361;610.1105
1;48.0529627944;11.6592763261;610.1102
1;48.0529635395;11.6592763568;610.1101
1;48.0529658679;11.6592745047;610.1097
1;48.0529662728;11.6592739984;610.1096
1;48.0529655169;11.6592753142;610.1099
1;48.0529643904;11.6592767325;610.1101
1;48.052965482;11.6592770462;610.11010
1;48.0529670159;11.6592764647;610.1102
1;48.0529689177;11.6592782756;610.1103
1;48.0529681151;11.6592769962;610.1102
1;48.052969453;11.6592742305;610.10979
1;48.0529697729;11.6592722496;610.1095
1;48.0529721087;11.6592703513;610.1092
1;48.0529730889;11.6592680506;610.1154
1;48.0529757645;11.6592672384;610.1217
1;48.0529769412;11.6592671664;610.1280
1;48.052977598;11.6592675564;610.13452
1;48.0529787373;11.6592680045;610.1409
1;48.0529797826;11.659268469;610.14742
1;48.0529821803;11.6592673638;610.1559
1;48.05298342;11.6592672327;610.164617
1;48.0529836555;11.6592673102;610.1731
1;48.0529860533;11.6592678565;610.1817
1;48.0529855004;11.6592721487;610.1904
1;48.0529814015;11.6592709645;610.1992
1;48.0529843157;11.6592707053;610.2078
1;48.0529861771;11.6592696929;610.2158
1;48.0529845543;11.6592723105;610.2247
1;48.0529850436;11.6592734213;610.2332
1;48.052984549;11.6592749502;610.24244
1;48.0529847091;11.6592745152;610.2447
1;48.0529855964;11.6592748796;610.2468
1;48.0529838344;11.6592769715;610.2493
1;48.0529837365;11.6592786523;610.2513
1;48.0529824883;11.6592792241;610.2534
1;48.0529830825;11.6592797688;610.2553
1;48.0529816668;11.6592823325;610.2554
1;48.0529827111;11.6592821789;610.2555
1;48.0529841279;11.6592827504;610.2555
1;48.0529820375;11.6592828102;610.2556
1;48.0529845878;11.6592827162;610.2559
1;48.0529849691;11.6592834088;610.2560
1;48.0529838865;11.6592847631;610.2564
1;48.0529850715;11.6592850846;610.2565
1;48.0529870932;11.6592848819;610.2569
1;48.052988241;11.6592852214;610.25716
1;48.0529877193;11.6592852978;610.2614
1;48.0529880574;11.6592878906;610.2659
1;48.0529874951;11.659287715;610.27028
1;48.0529889987;11.6592885634;610.2746
1;48.0529881271;11.6592900584;610.2793
1;48.0529884679;11.6592907139;610.2837
1;48.0529874564;11.6592922828;610.2883
1;48.0529908199;11.6592930119;610.2864
1;48.0529896569;11.6592935054;610.2844
1;48.0529898857;11.6592932115;610.2824
1;48.0529906947;11.6592917731;610.2802
1;48.0529911716;11.6592908262;610.2782
1;48.0529919806;11.6592903775;610.2761
1;48.0529899415;11.6592912748;610.2736
1;48.0529901664;11.6592909895;610.2713
1;48.052987356;11.6592893781;610.26891
1;48.052988085;11.6592896777;610.26677
1;48.0529879578;11.6592856526;610.2643
1;48.0529891926;11.6592853682;610.2557
1;48.0529891125;11.6592857053;610.2474
1;48.0529885203;11.6592868182;610.2396
1;48.0529895882;11.659286185;610.23117
1;48.052985353;11.6592837899;610.22231
1;48.0529818515;11.659282632;610.21310
1;48.0529786783;11.6592802124;610.2107
1;48.0529756;11.6592765099;610.2080265
1;48.0529734042;11.6592734084;610.2050
1;48.0529735647;11.659272146;610.20288
1;48.0529740212;11.6592708114;610.2008
1;48.0529753179;11.6592699557;610.1989
1;48.0529769843;11.6592689314;610.1971
1;48.0529775768;11.6592685979;610.1949
1;48.0529783502;11.6592680919;610.1928
1;48.0529794852;11.6592670356;610.1907
1;48.0529796478;11.6592657983;610.1882
1;48.0529800841;11.6592646426;610.1861
1;48.0529780553;11.6592627373;610.1829
1;48.0529750253;11.6592598836;610.1801
1;48.0529752088;11.6592587658;610.1779
1;48.0529759926;11.6592580932;610.1757
1;48.0529763389;11.6592570788;610.1694
1;48.0529765317;11.6592559758;610.1631
1;48.0529766706;11.6592549341;610.1569
1;48.0529771202;11.6592534203;610.1507
1;48.0529783814;11.6592546921;610.1443
1;48.0529786632;11.6592535496;610.1382
1;48.0529794653;11.6592513826;610.1320
1;48.0529782767;11.6592500622;610.1259
1;48.0529765355;11.6592498193;610.1192
1;48.0529763759;11.65924894;610.112955
1;48.0529761549;11.6592494649;610.1064
1;48.0529764277;11.6592492836;610.1001
1;48.0529764385;11.6592490087;610.0959
1;48.0529787703;11.6592483938;610.0921
1;48.052980057;11.6592480913;610.08802
1;48.052983075;11.6592479633;610.08395
1;48.0529831706;11.6592475117;610.0797
1;48.0529842137;11.6592492972;610.0761
1;48.052984369;11.6592490149;610.07834
1;48.0529843301;11.6592486753;610.0805
1;48.0529844339;11.6592484452;610.0827
1;48.0529843911;11.6592483069;610.0849
1;48.0529883109;11.6592506362;610.0875
1;48.0529908248;11.6592520437;610.0900
1;48.0529951996;11.6592536225;610.0925
1;48.0529985663;11.6592566805;610.0952
1;48.052999466;11.6592602209;610.09785
1;48.0529995381;11.6592605279;610.1002
1;48.0529993014;11.6592605428;610.0982
1;48.05299897;11.6592605779;610.096185
1;48.0529971568;11.6592615179;610.0936
1;48.0529969454;11.6592615791;610.0916
1;48.0529970196;11.6592615996;610.0896
1;48.0529969233;11.6592617159;610.0874
1;48.0529969962;11.6592623596;610.0857
1;48.0529977399;11.6592620576;610.0836
1;48.0530008293;11.659262963;610.08254
1;48.0530046269;11.65926479;610.081003
1;48.0530051113;11.659265436;610.07891
1;48.053004786;11.6592647939;610.07685
1;48.0530066111;11.6592640063;610.0745
1;48.0530085158;11.6592631788;610.0722
1;48.0530088927;11.6592635537;610.0700
1;48.0530103389;11.6592632272;610.0677
1;48.0530095903;11.6592618918;610.0656
1;48.0530093957;11.6592632495;610.0654
1;48.053011809;11.6592635643;610.06534
1;48.053012104;11.65926549;610.0652966
1;48.0530144369;11.6592663151;610.0655
1;48.0530149394;11.6592672641;610.0657
1;48.0530170087;11.6592659925;610.0656
1;48.0530167146;11.6592668603;610.0657
1;48.0530187094;11.659265601;610.06341
1;48.0530183564;11.6592659329;610.0614
1;48.0530193281;11.6592651182;610.0592
1;48.0530214157;11.6592656283;610.0571
1;48.0530227799;11.659264486;610.05490
1;48.053023232;11.6592641007;610.05266
1;48.0530252162;11.6592626309;610.0502
1;48.0530252517;11.659262788;610.04813
1;48.0530271815;11.6592617004;610.0457
1;48.0530293563;11.6592605269;610.0434
1;48.0530297484;11.6592605049;610.0518
1;48.0530340926;11.6592584366;610.0607
1;48.0530360364;11.6592577304;610.0690
1;48.0530353509;11.6592580617;610.0770
1;48.0530396287;11.6592558261;610.0858
1;48.053041371;11.6592548397;610.09420
1;48.0530428573;11.6592530686;610.1066
1;48.053042037;11.659251807;610.118960
1;48.0530430634;11.6592513123;610.1314
1;48.0530445354;11.6592511213;610.1440
1;48.0530465211;11.6592503692;610.1566
1;48.0530479687;11.6592498402;610.1694
1;48.053049761;11.6592489902;610.18206
1;48.0530497771;11.659249348;610.19481
1;48.053048684;11.659249919;610.207121
1;48.05304704;11.6592510551;610.219337
1;48.0530468634;11.6592511878;610.2315
1;48.0530485423;11.6592518321;610.2377
1;48.053048783;11.659252323;610.244117
1;48.0530468851;11.6592541982;610.2506
1;48.0530476182;11.6592537285;610.2567
1;48.0530447608;11.6592551172;610.2624
